6	37913506	6
6	37913507	6
6	37913508	5
6	37913509	5
6	37913510	5
6	37913511	5
6	37913512	5
6	37913513	5
6	37913514	5
6	37913515	5
6	37913516	5
6	37913517	5
6	37913518	5
6	37913519	5
6	37913520	5
6	37913521	5
6	37913522	5
6	37913523	5
6	37913524	5
6	37913525	5
6	37913526	5
6	37913527	5
6	37913528	5
6	37913529	5
6	37913530	5
6	37913531	5
6	37913532	5
6	37913533	5
6	37913534	5
6	37913535	5
6	37913536	6
6	37913537	6
6	37913538	6
6	37913539	6
6	37913540	6
6	37913541	6
6	37913542	6
6	37913543	6
6	37913544	7
6	37913545	7
6	37913546	7
6	37913547	7
6	37913548	7
6	37913549	7
6	37913550	7
6	37913551	7
6	37913552	7
6	37913553	7
6	37913554	7
6	37913555	7
6	37913556	8
6	37913557	8
6	37913558	8
6	37913559	8
6	37913560	8
6	37913561	7
6	37913562	7
6	37913563	7
6	37913564	7
6	37913565	7
6	37913566	7
6	37913567	7
6	37913568	7
6	37913569	7
6	37913570	7
6	37913571	6
6	37913572	6
6	37913573	6
6	37913574	6
6	37913575	6
6	37913576	6
6	37913577	5
6	37913578	5
6	37913579	5
6	37913580	4
6	37913581	4
6	37913582	4
6	37913583	4
6	37913584	4
6	37913585	4
6	37913586	5
6	37913587	5
6	37913588	5
6	37913589	5
6	37913590	5
6	37913591	5
6	37913592	5
6	37913593	5
6	37913594	5
6	37913595	4
6	37913596	4
6	37913597	5
6	37913598	5
6	37913599	5
6	37913600	5
6	37913601	5
6	37913602	5
6	37913603	6
6	37913604	6
6	37913605	6
6	37913606	6
6	37913607	6
6	37913608	7
6	37913609	7
6	37913610	7
6	37913611	7
6	37913612	7
6	37913613	7
6	37913614	7
6	37913615	7
6	37913616	7
6	37913617	7
6	37913618	7
6	37913619	7
6	37913620	8
6	37913621	8
6	37913622	8
6	37913623	8
6	37913624	8
6	37913625	8
6	37913626	7
6	37913627	7
6	37913628	7
6	37913629	7
6	37913630	7
6	37913631	7
6	37913632	7
6	37913633	7
6	37913634	6
6	37913635	6
6	37913636	6
6	37913637	6
6	37913638	7
6	37913639	7
6	37913640	7
6	37913641	7
6	37913642	7
6	37913643	7
6	37913644	7
6	37913645	7
6	37913646	6
6	37913647	6
6	37913648	6
6	37913649	6
6	37913650	6
6	37913651	6
6	37913652	6
6	37913653	6
6	37913654	6
6	37913655	6
6	37913656	6
6	37913657	7
6	37913658	7
6	37913659	7
6	37913660	7
6	37913661	7
6	37913662	7
6	37913663	7
6	37913664	7
6	37913665	7
6	37913666	7
6	37913667	7
6	37913668	7
6	37913669	7
6	37913670	8
6	37913671	8
6	37913672	8
6	37913673	8
6	37913674	8
6	37913675	8
6	37913676	7
6	37913677	7
6	37913678	7
6	37913679	7
6	37913680	7
6	37913681	7
6	37913682	7
6	37913683	7
6	37913684	7
6	37913685	7
6	37913686	7
6	37913687	6
6	37913688	7
6	37913689	7
6	37913690	7
6	37913691	7
6	37913692	7
6	37913693	7
6	37913694	7
6	37913695	7
6	37913696	7
6	37913697	7
6	37913698	6
6	37913699	6
6	37913700	6
6	37913701	7
6	37913702	7
6	37913703	7
6	37913704	9
6	37913705	9
6	37913706	9
6	37913707	9
6	37913708	9
6	37913709	9
6	37913710	8
6	37913711	8
6	37913712	8
6	37913713	8
6	37913714	8
6	37913715	8
6	37913716	8
6	37913717	8
6	37913718	8
6	37913719	8
6	37913720	8
6	37913721	8
6	37913722	8
6	37913723	8
6	37913724	8
6	37913725	8
6	37913726	8
6	37913727	8
6	37913728	7
6	37913729	8
6	37913730	8
6	37913731	8
6	37913732	8
6	37913733	8
6	37913734	8
6	37913735	8
6	37913736	8
6	37913737	8
6	37913738	8
6	37913739	8
6	37913740	8
6	37913741	8
6	37913742	8
6	37913743	7
6	37913744	7
6	37913745	7
6	37913746	7
6	37913747	7
6	37913748	7
6	37913749	7
6	37913750	8
6	37913751	8
6	37913752	9
6	37913753	9
6	37913754	8
6	37913755	8
6	37913756	8
6	37913757	8
6	37913758	8
6	37913759	9
6	37913760	9
6	37913761	9
6	37913762	9
6	37913763	9
6	37913764	9
6	37913765	9
6	37913766	9
6	37913767	9
6	37913768	9
6	37913769	9
6	37913770	9
6	37913771	9
6	37913772	9
6	37913773	9
6	37913774	9
6	37913775	9
6	37913776	9
6	37913777	9
6	37913778	8
6	37913779	8
6	37913780	7
6	37913781	7
6	37913782	7
6	37913783	6
6	37913784	6
6	37913785	6
6	37913786	6
6	37913787	6
6	37913788	6
6	37913789	7
6	37913790	7
6	37913791	7
6	37913792	7
6	37913793	7
6	37913794	5
6	37913795	5
6	37913796	5
6	37913797	5
6	37913798	6
6	37913799	6
6	37913800	7
6	37913801	7
6	37913802	7
6	37913803	7
6	37913804	7
6	37913805	7
6	37913806	7
6	37913807	7
6	37913808	7
6	37913809	7
6	37913810	7
6	37913811	7
6	37913812	7
6	37913813	7
6	37913814	7
6	37913815	7
6	37913816	7
6	37913817	7
6	37913818	7
6	37913819	6
6	37913820	6
6	37913821	6
6	37913822	6
6	37913823	6
6	37913824	6
6	37913825	6
6	37913826	6
6	37913827	6
6	37913828	6
6	37913829	6
6	37913830	6
6	37913831	6
6	37913832	6
6	37913833	6
6	37913834	6
6	37913835	6
6	37913836	6
6	37913837	6
6	37913838	6
6	37913839	6
6	37913840	5
6	37913841	5
6	37913842	4
6	37913843	4
6	37913844	4
6	37913845	4
6	37913846	4
6	37913847	5
6	37913848	5
6	37913849	4
6	37913850	4
6	37913851	4
6	37913852	4
6	37913853	4
6	37913854	4
6	37913855	4
6	37913856	4
6	37913857	5
6	37913858	5
6	37913859	5
6	37913860	5
6	37913861	6
6	37913862	6
6	37913863	6
6	37913864	6
6	37913865	6
6	37913866	6
6	37913867	6
6	37913868	6
6	37913869	6
6	37913870	6
6	37913871	6
6	37913872	6
6	37913873	6
6	37913874	6
6	37913875	6
6	37913876	5
6	37913877	6
6	37913878	6
6	37913879	5
6	37913880	6
6	37913881	6
6	37913882	7
6	37913883	7
6	37913884	7
6	37913885	7
6	37913886	7
6	37913887	7
6	37913888	6
6	37913889	6
6	37913890	6
6	37913891	6
6	37913892	6
6	37913893	6
6	37913894	6
6	37913895	6
6	37913896	6
6	37913897	6
6	37913898	6
6	37913899	6
6	37913900	6
6	37913901	6
6	37913902	6
6	37913903	6
6	37913904	6
6	37913905	6
6	37913906	6
6	37913907	6
6	37913908	7
6	37913909	7
6	37913910	7
6	37913911	7
6	37913912	7
6	37913913	7
6	37913914	7
6	37913915	7
6	37913916	7
6	37913917	8
6	37913918	8
6	37913919	8
6	37913920	8
6	37913921	8
6	37913922	8
6	37913923	8
6	37913924	8
6	37913925	8
6	37913926	9
6	37913927	9
6	37913928	9
6	37913929	9
6	37913930	9
6	37913931	9
6	37913932	9
6	37913933	9
6	37913934	9
6	37913935	9
6	37913936	9
6	37913937	8
6	37913938	8
6	37913939	8
6	37913940	8
6	37913941	8
6	37913942	8
6	37913943	8
6	37913944	8
6	37913945	8
6	37913946	8
6	37913947	7
6	37913948	7
6	37913949	7
6	37913950	7
6	37913951	6
6	37913952	6
6	37913953	7
6	37913954	7
6	37913955	7
6	37913956	7
6	37913957	8
6	37913958	8
6	37913959	8
6	37913960	8
6	37913961	8
6	37913962	8
6	37913963	8
6	37913964	8
6	37913965	8
6	37913966	8
6	37913967	7
6	37913968	8
6	37913969	8
6	37913970	7
6	37913971	8
6	37913972	7
6	37913973	7
6	37913974	8
6	37913975	8
6	37913976	8
6	37913977	8
6	37913978	8
6	37913979	8
6	37913980	9
6	37913981	9
6	37913982	9
6	37913983	9
6	37913984	10
6	37913985	10
6	37913986	10
6	37913987	10
6	37913988	10
6	37913989	11
6	37913990	11
6	37913991	11
6	37913992	11
6	37913993	11
6	37913994	11
6	37913995	11
6	37913996	11
6	37913997	11
6	37913998	10
6	37913999	10
6	37914000	10
6	37914001	10
6	37914002	10
6	37914003	10
6	37914004	10
6	37914005	10
6	37914006	10
6	37914007	9
6	37914008	9
6	37914009	9
6	37914010	9
6	37914011	9
6	37914012	9
6	37914013	9
6	37914014	9
6	37914015	9
6	37914016	8
6	37914017	8
6	37914018	8
6	37914019	8
6	37914020	8
6	37914021	8
6	37914022	8
6	37914023	8
6	37914024	8
6	37914025	8
6	37914026	8
6	37914027	8
6	37914028	8
6	37914029	8
6	37914030	8
6	37914031	8
6	37914032	8
6	37914033	8
6	37914034	8
6	37914035	8
6	37914036	8
6	37914037	8
6	37914038	8
6	37914039	8
6	37914040	8
6	37914041	8
6	37914042	8
6	37914043	7
6	37914044	8
6	37914045	8
6	37914046	9
6	37914047	8
6	37914048	8
6	37914049	8
6	37914050	9
6	37914051	9
6	37914052	9
6	37914053	9
6	37914054	9
6	37914055	9
6	37914056	9
6	37914057	9
6	37914058	8
6	37914059	8
6	37914060	8
6	37914061	7
6	37914062	7
6	37914063	7
6	37914064	6
6	37914065	6
6	37914066	6
6	37914067	6
6	37914068	6
6	37914069	7
6	37914070	6
6	37914071	6
6	37914072	6
6	37914073	7
6	37914074	7
6	37914075	7
6	37914076	7
6	37914077	7
6	37914078	7
6	37914079	7
6	37914080	7
6	37914081	7
6	37914082	8
6	37914083	8
6	37914084	8
6	37914085	8
6	37914086	8
6	37914087	8
6	37914088	8
6	37914089	8
6	37914090	8
6	37914091	8
6	37914092	9
6	37914093	9
6	37914094	9
6	37914095	9
6	37914096	9
6	37914097	9
6	37914098	9
6	37914099	9
6	37914100	9
6	37914101	9
6	37914102	9
6	37914103	9
6	37914104	9
6	37914105	9
6	37914106	9
6	37914107	9
6	37914108	9
6	37914109	9
6	37914110	9
6	37914111	9
6	37914112	9
6	37914113	9
6	37914114	9
6	37914115	9
6	37914116	9
6	37914117	9
6	37914118	9
6	37914119	9
6	37914120	9
6	37914121	9
6	37914122	9
6	37914123	9
6	37914124	9
6	37914125	9
6	37914126	9
6	37914127	9
6	37914128	9
6	37914129	9
6	37914130	9
6	37914131	9
6	37914132	9
6	37914133	9
6	37914134	7
6	37914135	7
6	37914136	7
6	37914137	7
6	37914138	7
6	37914139	7
6	37914140	6
6	37914141	6
6	37914142	6
6	37914143	6
6	37914144	6
6	37914145	6
6	37914146	6
6	37914147	6
6	37914148	6
6	37914149	6
6	37914150	6
6	37914151	6
6	37914152	6
6	37914153	6
6	37914154	6
6	37914155	6
6	37914156	6
6	37914157	6
6	37914158	6
6	37914159	5
6	37914160	5
6	37914161	5
6	37914162	6
6	37914163	5
6	37914164	4
6	37914165	4
6	37914166	4
6	37914167	5
6	37914168	5
6	37914169	4
6	37914170	4
6	37914171	4
6	37914172	3
6	37914173	3
6	37914174	3
6	37914175	3
6	37914176	3
6	37914177	3
6	37914178	3
6	37914179	3
6	37914180	3
6	37914181	3
6	37914182	2
6	37914183	2
6	37914184	2
6	37914185	2
6	37914186	2
6	37914187	2
6	37914188	2
6	37914189	2
6	37914190	2
6	37914191	2
6	37914192	2
6	37914193	2
6	37914194	2
6	37914195	2
6	37914196	2
6	37914197	2
6	37914198	2
6	37914199	2
6	37914200	2
6	37914201	2
6	37914202	2
6	37914203	2
6	37914204	2
6	37914205	2
6	37914206	2
6	37914207	2
6	37914208	2
6	37914209	2
6	37914210	2
6	37914211	2
6	37914212	2
6	37914213	2
6	37914214	2
6	37914215	2
6	37914216	2
6	37914217	2
6	37914218	2
6	37914219	2
6	37914220	2
6	37914221	2
6	37914222	2
6	37914223	2
6	37914224	2
6	37914225	2
6	37914226	2
6	37914227	2
6	37914228	2
6	37914229	2
6	37914230	2
6	37914231	2
6	37914232	2
6	37914233	3
6	37914234	3
6	37914235	3
6	37914236	3
6	37914237	3
6	37914238	3
6	37914239	3
6	37914240	3
6	37914241	3
6	37914242	3
6	37914243	3
6	37914244	3
6	37914245	3
6	37914246	3
6	37914247	3
6	37914248	3
6	37914249	3
6	37914250	3
6	37914251	3
6	37914252	2
6	37914253	2
6	37914254	2
6	37914255	2
6	37914256	3
6	37914257	2
6	37914258	2
6	37914259	2
6	37914260	2
6	37914261	2
6	37914262	2
6	37914263	2
6	37914264	2
6	37914265	2
6	37914266	2
6	37914267	2
6	37914268	2
6	37914269	2
6	37914270	2
6	37914271	2
6	37914272	2
6	37914273	2
6	37914274	2
6	37914275	2
6	37914276	2
6	37914277	2
6	37914278	2
6	37914279	2
6	37914280	2
6	37914281	2
6	37914282	3
6	37914283	3
6	37914284	3
6	37914285	3
6	37914286	4
6	37914287	5
6	37914288	5
6	37914289	5
6	37914290	5
6	37914291	5
6	37914292	5
6	37914293	5
6	37914294	5
6	37914295	5
6	37914296	5
6	37914297	5
6	37914298	5
6	37914299	5
6	37914300	5
6	37914301	5
6	37914302	6
6	37914303	6
6	37914304	6
6	37914305	6
6	37914306	6
6	37914307	6
6	37914308	6
6	37914309	6
6	37914310	6
6	37914311	6
6	37914312	6
6	37914313	6
6	37914314	7
6	37914315	7
6	37914316	7
6	37914317	7
6	37914318	7
6	37914319	7
6	37914320	7
6	37914321	7
6	37914322	7
6	37914323	6
6	37914324	6
6	37914325	6
6	37914326	7
6	37914327	7
6	37914328	7
6	37914329	7
6	37914330	7
6	37914331	7
6	37914332	7
6	37914333	7
6	37914334	7
6	37914335	8
6	37914336	8
6	37914337	8
6	37914338	8
6	37914339	8
6	37914340	8
6	37914341	8
6	37914342	8
6	37914343	8
6	37914344	8
6	37914345	8
6	37914346	7
6	37914347	7
6	37914348	7
6	37914349	7
6	37914350	7
6	37914351	7
6	37914352	7
6	37914353	7
6	37914354	7
6	37914355	7
6	37914356	7
6	37914357	7
6	37914358	7
6	37914359	7
6	37914360	7
6	37914361	9
6	37914362	9
6	37914363	9
6	37914364	8
6	37914365	8
6	37914366	8
6	37914367	8
6	37914368	8
6	37914369	9
6	37914370	9
6	37914371	9
6	37914372	8
6	37914373	8
6	37914374	8
6	37914375	8
6	37914376	7
6	37914377	7
6	37914378	7
6	37914379	7
6	37914380	7
6	37914381	7
6	37914382	7
6	37914383	7
6	37914384	7
6	37914385	7
6	37914386	7
6	37914387	7
6	37914388	7
6	37914389	7
6	37914390	7
6	37914391	7
6	37914392	6
6	37914393	6
6	37914394	6
6	37914395	6
6	37914396	6
6	37914397	6
6	37914398	6
6	37914399	6
6	37914400	6
6	37914401	6
6	37914402	6
6	37914403	6
6	37914404	5
6	37914405	5
6	37914406	5
6	37914407	5
6	37914408	5
6	37914409	5
6	37914410	6
6	37914411	6
6	37914412	6
6	37914413	6
6	37914414	6
6	37914415	6
6	37914416	5
6	37914417	5
6	37914418	5
6	37914419	5
6	37914420	5
6	37914421	6
6	37914422	6
6	37914423	6
6	37914424	6
6	37914425	5
6	37914426	5
6	37914427	5
6	37914428	5
6	37914429	5
6	37914430	5
6	37914431	5
6	37914432	6
6	37914433	6
6	37914434	6
6	37914435	6
6	37914436	6
6	37914437	6
6	37914438	6
6	37914439	6
6	37914440	6
6	37914441	6
6	37914442	6
6	37914443	6
6	37914444	6
6	37914445	7
6	37914446	7
6	37914447	7
6	37914448	8
6	37914449	8
6	37914450	8
6	37914451	6
6	37914452	6
6	37914453	6
6	37914454	6
6	37914455	6
6	37914456	6
6	37914457	7
6	37914458	7
6	37914459	6
6	37914460	6
6	37914461	6
6	37914462	6
6	37914463	6
6	37914464	6
6	37914465	6
6	37914466	6
6	37914467	6
6	37914468	6
6	37914469	6
6	37914470	6
6	37914471	6
6	37914472	6
6	37914473	6
6	37914474	6
6	37914475	6
6	37914476	6
6	37914477	6
6	37914478	6
6	37914479	6
6	37914480	6
6	37914481	6
6	37914482	6
6	37914483	6
6	37914484	6
6	37914485	6
6	37914486	6
6	37914487	6
6	37914488	6
6	37914489	6
6	37914490	6
6	37914491	6
6	37914492	6
6	37914493	6
6	37914494	6
6	37914495	7
6	37914496	7
6	37914497	7
6	37914498	7
6	37914499	7
6	37914500	6
6	37914501	6
6	37914502	6
6	37914503	6
6	37914504	6
6	37914505	6
6	37914506	6
6	37914507	6
6	37914508	6
6	37914509	6
6	37914510	6
6	37914511	5
6	37914512	5
6	37914513	5
6	37914514	5
6	37914515	5
6	37914516	5
6	37914517	5
6	37914518	5
6	37914519	5
6	37914520	5
6	37914521	5
6	37914522	4
6	37914523	4
6	37914524	4
6	37914525	4
6	37914526	4
6	37914527	4
6	37914528	4
6	37914529	4
6	37914530	4
6	37914531	4
6	37914532	4
6	37914533	4
6	37914534	4
6	37914535	3
6	37914536	3
6	37914537	3
6	37914538	2
6	37914539	2
6	37914540	2
6	37914541	2
6	37914542	2
6	37914543	2
6	37914544	2
6	37914545	2
6	37914546	2
6	37914547	2
6	37914548	2
6	37914549	2
6	37914550	2
6	37914551	2
6	37914552	2
6	37914553	2
6	37914554	2
6	37914555	2
6	37914556	2
6	37914557	2
6	37914558	2
6	37914559	2
6	37914560	2
6	37914561	2
6	37914562	3
6	37914563	3
6	37914564	3
6	37914565	3
6	37914566	3
6	37914567	3
6	37914568	3
6	37914569	3
6	37914570	3
6	37914571	3
6	37914572	3
6	37914573	3
6	37914574	3
6	37914575	3
6	37914576	3
6	37914577	3
6	37914578	3
6	37914579	3
6	37914580	3
6	37914581	3
6	37914582	3
6	37914583	3
6	37914584	3
6	37914585	2
6	37914586	2
6	37914587	2
6	37914588	2
6	37914589	2
6	37914590	2
6	37914591	2
6	37914592	2
6	37914593	2
6	37914594	2
6	37914595	2
6	37914596	2
6	37914597	2
6	37914598	2
6	37914599	2
6	37914600	2
6	37914601	2
6	37914602	2
6	37914603	2
6	37914604	2
6	37914605	2
6	37914606	2
6	37914607	2
6	37914608	2
6	37914609	2
6	37914610	2
6	37914611	2
6	37914612	2
6	37914613	2
6	37914614	2
6	37914615	2
6	37914616	2
6	37914617	2
6	37914618	2
6	37914619	2
6	37914620	2
6	37914621	2
6	37914622	2
6	37914623	2
6	37914624	2
6	37914625	2
6	37914626	2
6	37914627	2
6	37914628	2
6	37914629	2
6	37914630	2
6	37914631	2
6	37914632	2
6	37914633	2
6	37914634	2
6	37914635	2
6	37914636	2
6	37914637	1
6	37914638	1
6	37914639	1
6	37914640	1
6	37914641	2
6	37914642	3
6	37914643	3
6	37914644	3
6	37914645	3
6	37914646	3
6	37914647	3
6	37914648	3
6	37914649	3
6	37914650	3
6	37914651	3
6	37914652	2
6	37914653	2
6	37914654	2
6	37914655	2
6	37914656	2
6	37914657	2
6	37914658	2
6	37914659	3
6	37914660	3
6	37914661	3
6	37914662	3
6	37914663	3
6	37914664	4
6	37914665	4
6	37914666	4
6	37914667	4
6	37914668	5
6	37914669	5
6	37914670	5
6	37914671	5
6	37914672	5
6	37914673	5
6	37914674	5
6	37914675	5
6	37914676	5
6	37914677	5
6	37914678	5
6	37914679	5
6	37914680	5
6	37914681	5
6	37914682	5
6	37914683	5
6	37914684	5
6	37914685	5
6	37914686	6
6	37914687	6
6	37914688	6
6	37914689	6
6	37914690	6
6	37914691	6
6	37914692	6
6	37914693	6
6	37914694	6
6	37914695	6
6	37914696	6
6	37914697	6
6	37914698	6
6	37914699	6
6	37914700	6
6	37914701	6
6	37914702	6
6	37914703	6
6	37914704	6
6	37914705	6
6	37914706	6
6	37914707	6
6	37914708	6
6	37914709	6
6	37914710	6
6	37914711	6
6	37914712	6
6	37914713	6
6	37914714	6
6	37914715	6
6	37914716	6
6	37914717	6
6	37914718	6
6	37914719	6
6	37914720	7
6	37914721	7
6	37914722	6
6	37914723	6
6	37914724	6
6	37914725	6
6	37914726	6
6	37914727	6
6	37914728	6
6	37914729	6
6	37914730	6
6	37914731	5
6	37914732	4
6	37914733	4
6	37914734	4
6	37914735	4
6	37914736	4
6	37914737	5
6	37914738	6
6	37914739	6
6	37914740	6
6	37914741	6
6	37914742	6
6	37914743	6
6	37914744	6
6	37914745	6
6	37914746	6
6	37914747	6
6	37914748	6
6	37914749	5
6	37914750	5
6	37914751	5
6	37914752	5
6	37914753	5
6	37914754	5
6	37914755	5
6	37914756	5
6	37914757	5
6	37914758	4
6	37914759	4
6	37914760	4
6	37914761	4
6	37914762	4
6	37914763	4
6	37914764	4
6	37914765	4
6	37914766	4
6	37914767	4
6	37914768	4
6	37914769	4
6	37914770	4
6	37914771	4
6	37914772	4
6	37914773	4
6	37914774	4
6	37914775	4
6	37914776	3
6	37914777	3
6	37914778	3
6	37914779	3
6	37914780	3
6	37914781	3
6	37914782	3
6	37914783	3
6	37914784	4
6	37914785	4
6	37914786	4
6	37914787	4
6	37914788	4
6	37914789	4
6	37914790	4
6	37914791	4
6	37914792	4
6	37914793	4
6	37914794	4
6	37914795	4
6	37914796	4
6	37914797	4
6	37914798	4
6	37914799	4
6	37914800	4
6	37914801	4
6	37914802	4
6	37914803	5
6	37914804	5
6	37914805	5
6	37914806	5
6	37914807	5
6	37914808	5
6	37914809	6
6	37914810	5
6	37914811	5
6	37914812	5
6	37914813	5
6	37914814	5
6	37914815	5
6	37914816	5
6	37914817	5
6	37914818	5
6	37914819	5
6	37914820	5
6	37914821	5
6	37914822	6
6	37914823	6
6	37914824	6
6	37914825	6
6	37914826	6
6	37914827	5
6	37914828	4
6	37914829	4
6	37914830	4
6	37914831	4
6	37914832	4
6	37914833	4
6	37914834	4
6	37914835	4
6	37914836	4
6	37914837	4
6	37914838	4
6	37914839	5
6	37914840	5
6	37914841	5
6	37914842	6
6	37914843	6
6	37914844	6
6	37914845	6
6	37914846	6
6	37914847	6
6	37914848	6
6	37914849	6
6	37914850	6
6	37914851	6
6	37914852	6
6	37914853	6
6	37914854	6
6	37914855	6
6	37914856	6
6	37914857	6
6	37914858	6
6	37914859	6
6	37914860	7
